Playlist-ID,Title,Language,Label,isTruthWorthy
66Ms1DikXxzeuRktZP3R0Y,TOP HINDI SONGS 2021 - BEST HINDI LOVE SONGS 2020-21,hindi,happy,1
5Mw29zLORxQWYAdElFvrRb,Happy Birthday - Hindi Version,hindi,happy,1
7nejPZIUrC6fo08GME8atD,Old hindi songs(night time songs),hindi,happy,1
3uNFoLykhURjiue7S6TCfh,Happy & romantic Hindi songs,hindi,happy,1
6VL1JHPyNcjcbX1ZX86TPt,Hindi chill happy vibes xo,hindi,happy,1
4aZRN2Xnec6QTgohNhPVnC,Soulful Hindi Songs,hindi,happy,1
3xMasa1r9HJFx8GOLcoIOR,Happy Weekend Hindi,hindi,happy,1
2ChquMExYTkemEhCinMXXG,Happy morning Hindi,hindi,happy,1
7Jh4fy58Nh5wN1J2n1U1dL,Hindi happy 😊 + sad 😔 songs,hindi,happy,1
4ICX5dGzHqkJ4aKGaW92wY,DIWALI Party - Ultimate Hindi Songs for Diwali Season,hindi,happy,1
70pO3EERjPn2st7YwrS4Ot,Happy birthday hindi songs,hindi,happy,1
2kUoIC4GyxnFK9Tpof5fNP,DANCE DANCE DANCE,hindi,happy,1
3NjlrsSWUQcx5Ng523Yy2L,HINDI_,hindi,happy,1
5aW8NWbpaKzLvJeBLpQD62,My Happy Hindi Songs,hindi,happy,1
0p9EALv8IJHSoGne2ulvfd,Happy Birthday song in hindi,hindi,happy,1
0bYT7RjE5txjey4aNiyx8c,happy songs (hindi),hindi,happy,1
4iM6B6j3q400hjsFzFye0e,hindi happy hits,hindi,happy,1
28NyTCpPmAair9waKZqCwo,Relaxing Bollywood!,hindi,happy,1
2nr3kN74r4mI9YbAHZwN77,the happy romantics [hindi],hindi,happy,1
6fOg5lNwx81V8lmjQVl7mM,"happy vibes,soothing(Hindi)",hindi,happy,1
6IkcM3c7ZvS561KTkjTZ5b,Hindi/Bollywood songs xxx!!!,hindi,happy,1
6Cbg9nlBB0BRAqfu17qfcm,Happy hindi moood,hindi,happy,1
2Vj5ff14IaluN7Ex7GIr1h,Hindi love happy songs,hindi,happy,1
51CdQnN7VmWI4Gc1Jj7MeF,Hindi Happy Songs,hindi,happy,1
2f3r4EyOyjwi2oh3QmjSYm,House Party - Bollywood/Punjabi Hits/Hindi (Happy Upbeats),hindi,happy,1
20ygBsbTTHAhrC9YTix2UO,Hindi Happy Mood Songs,hindi,happy,1
578adFV4kFCCrTgD9sw7Tn,Hindi Songs,hindi,happy,1
6XTkgWDuMfrJf4qpHKhngk,Hindi Old Happy Songs,hindi,happy,1
4w7SVc4XMlCD0pB1EZonZN,Happy working/travelling - Hindi,hindi,happy,1
6WorgPNPe7tmITceWdfCIl,soft hindi that makes your soul happy,hindi,happy,1
1XY3QhQ5uqBM5IGqKnSNlP,Hindi Retro Happy,hindi,happy,1
6ZnsZ9C6v6vIClkowxIesg,Happy hindi,hindi,happy,1
0zTOPnbYdboTUff34YG99r,Late Night Bollywood-Shollywood,hindi,happy,1
1NSRPoigc5yHvMK8NBeVcu,Old Hindi Songs ,hindi,happy,1
2iVCY0z9XrNSkRK6y2CzKE,Hindi Soft Songs ..(happy)❤️,hindi,happy,1
49BPHtbj1R0gbluVb8g9Z9,Russian war music (Sad and Happy),russian,happy,1
2tsR529ASSdMXx8TyWVXUn,happy russian songs,russian,happy,1
6Iy21yxBVsvT2aTqdB9Sxq,happy russian ,russian,happy,1
28BTW2PGOEN4lKVTLVvLkb,Happy Russian,russian,happy,1
6FxUXHOHr28N4gGT3sJHil,Russian Happy 🇷🇺,russian,happy,1
0eBPRcmGyo5KUDLIkCqvBs,Russian happy birthday,russian,happy,1
4VIjCj8Fbpm9XWXKQba6l7,Happy Russian playlist ,russian,happy,1
5VwargLDRy1WeAwNBNdCUW,Russian Rouelette With Happy and Sad Songs,russian,happy,1
1McFH8mwDrTWU7cQvm4Udn,happy with russian music,russian,happy,1
64jedB6sgXYmYQ0Wg33O4B,This Is Grust200,russian,happy,1
7qnYuFVDDdLCEVpN2dCL3f,"Rave, Trance, Happy Hardcore, Hardcore, Hardstyle, Hardbass and more",russian,happy,1
6INycTfgjqsFeXa0zB4KMO,Bathtub Toaster Rhymes,russian,happy,1
5EflGrjNSZNhqJExVE3rhp,Happy Birthday - Russian Styles,russian,happy,1
66QmmDuk3LRoyyTuIBuiyF,russian parents approved ,russian,happy,1
5RIJfVkx60G7l4vqeHRrlc,С Днём рождения happy birthday,russian,happy,1
646vTHFQxeEAucKA4DNgLL,reading russian literature  ,russian,happy,1
1mJ52DqwsXXVCb6LzD8yDs,Mix,russian,happy,1
0qfcd9l6EGKhxgq585MQQW,Trīs strīpas ,russian,happy,1
21fZ3JXKoQUD0KdVbkHZyV,Vibes,russian,happy,1
3V3wMfPKQBBiZi6TO6yykJ,Russian Happy Hardcore,russian,happy,1
2BKxGQlJwXV26WizE2t23V,Mood changer,russian,happy,1
3gP11ZZGcC6jb8m0zns1Nb,Russian Roulette,russian,happy,1
5nPHFIfp6ZtdUdOxi9w4oU,paradise,russian,happy,1
1K5HjVy8KLFW7ldXVpirmj,Modern Russian fav,russian,happy,1
73WWRnhnmFrsHOXNCd18NE,Русские песни ,russian,happy,1
2qISsTmS1QhUMJhd4YFnlW,Senseless Panic,russian,happy,1
1sBfJftpiLDc30gJ3aFZ24,Bye Felicia.,russian,happy,1
6wc0S4SJbU8DJB7Mm21MmX,Work but happy and there's also Russian Dance Pop,russian,happy,1
7JBDjOyRfjp8B1tF6oxiTx,happy russian tracks,russian,happy,1
7cV3QxQ1repT2NsaxAzFU5,russian roulette: 5sos edition,russian,happy,1
6AeC9RT1PIgb6znZnyDTCa,"the if onlys that aren't ""if onlys"" anymore",russian,happy,1
07pjaLdb1GxX0nNeTOljJf,All Shit,russian,happy,1
7L9kmmBP73IZxwgxnp97kj,blue moon motel,russian,happy,1
1qpcLlfbtaqQimn8I5mUrf,Russian Doll Season 1,russian,happy,1
4efcjPtwIu8oZrdXXbGrZe,Russian Bloomer Happy Playlist,russian,happy,1
0hriiXxVUxXJ8O11mjzgOy,happy pride month 2 the lovely russian dykes,russian,happy,1
13xQvk7152zjWnN0BxIS9F,russian roulette of vibes,russian,happy,1
7HfkJSiYPavxfAkF9ioITj,vitamin c ,russian,happy,1
0kBieals5YIsWdPzHgLDB5,[RU] Rock & Despair,russian,happy,1
0xzT1RuEpDUpMol9uCb7Ol,Happy french songs,french,happy,1
2LD0l9bUaofMMkEMbCUDqd,Happy French Music,french,happy,1
7mqzzg1k5AF1JxLo6faiEB,Happy Frenchcore 🤪,french,happy,1
6wwErTjmLOS9euZxnUz2XQ,French Upbeat Happy Cafe,french,happy,1
1t6SwKhF21jaTSFhnuhWQO,Happy Hardstyle 2012 - 2021,french,happy,1
41OKIwCXXulnuEmlDTXlFU,Cool french & chill 🍸,french,happy,1
7yqIkVH8sDA0w9i5RGpXTi,Happy French Cafe Music,french,happy,1
42z8bBc3qD9EBPrTypWbKS,"Hardstyle, HandsUp, HappyHardcore, Frenchcore",french,happy,1
65zGpzMkFg4tP4kPd0Ymwa,HappyTek/AcidCore/FrenchTek,french,happy,1
67dQ3j18vv6gJ2t8ZWd6pN,Happy Frenchcore 2012 - 2021,french,happy,1
6j3oJZzqv0jpF4vOSP48XQ,Happy French Time 👀,french,happy,1
0Osmkii7SY9ydgcvoE2aJI,Happy French,french,happy,1
1T3eKioWIljdngXN4SofbA,HAPPY FRENCH MORNING ,french,happy,1
37qEgTkkm5oCRfyoMmhkEW,Nederlandstalige beukers🥳🔊🇳🇱,french,happy,1
5IT5rBk9BjdrknOOsUVRKf,Happy French Songs,french,happy,1
0Ba3fdtZ00QWyM3HzpP1of,"Harder Stylez (incl. Happy, French and Raw)",french,happy,1
4ZE8pAldjb0FIgxJ2UCB6j,French Happy Indie ,french,happy,1
1QTLu1yizw9uTSGTfXY76E,Old French Songs ,french,happy,1
5mVTylzDl1Yte8ZuZaZep0,Happy Birthday - French Version,french,happy,1
1DtPraVtFQPwhkWL1t23UQ,"BOUCAN - LOW FUN (Happy, French, Sunny etc)",french,happy,1
26QmKuUXdYk2KRDidqu4wr,This Is Frenchfaiowk,french,happy,1
0VBg0iGelPm6Lhwee5HgfB,HAPPY French Morning - Romantic French Cafe Accordion Music - Music to Wake UP,french,happy,1
1Yh4AnSUDNVyllHHv1XfOf,Hardcore / Speedcore / Terrorcore / Frenchcore / Crossbreed / Happy Hardcore / J-Core / UK Hardcore / Gabber / Early Hardcore / Hardtechno / Rave / Schranz / Breakcore,french,happy,1
2DoEItWyf9RDMdaVeNBMzF,"Hardcore,Hardstyle,Happy Hardcore",french,happy,1
04fieCNZ0bXXsZTgvytzSh,Hardcore/happy hardcore/Hardstyle/Frenchcore ,french,happy,1
7kA9DQ7ZejUx0vsRS9HMKv,"Early, happy harcore,speedcore/extratone,mainstyle,frenchcore,uptempo,terror",french,happy,1
5IWNWvWhjj5EjZQx929Cqh,Happy  Hardcore / Frenchcore,french,happy,1
4EdnAi3fjC5sJCtyDDcow0,The Hard Zone,french,happy,1
2nlb5dw4G6vaAiWglIMPi7,90s/00s Hits: Happy French Pop,french,happy,1
2DIdDsrjIHEEml7a9SuntJ,Mix kpop pop french sad happy 🥰,french,happy,1
4izBXTyZIW42NPLWnPzOaX,french songs for jess 💖,french,happy,1
3ndFmz8xwO8u1zWsgA52i3,Hardstyle/Hardcore/Frenchcore,french,happy,1
1oWLHcaZObE8I4bT8v9uDe,French Appetizers Playlist,french,happy,1
5nMNWCJKpzQwjrvQigfrZ3,"Breathe, Be Happy - French Braids Remix",french,happy,1
5iqA59pgQ1E0I0kponYviv,DK#Hardstyle/Frenchcore/Happy🎶,french,happy,1
1PkRusrajmZzBFnnv5RReW,HAPPY BROCOLI 🥦 ,french,happy,1
0DgbHzLzYL39lpqXjgYcIK,BALLERN! 🖤,french,happy,1
6jaPSMwIYhXV5J3PfdsrGQ,Hardstyle/Hardcore/Frenchcore,french,happy,1
3YMgTjXLllsJe1BcTjjJz2,"[Hardcore] Frenchcore, Happy, UK",french,happy,1
4SKl7WSTH3RaD8wh8k1cuK,Neonya!! RAVE,french,happy,1
7COQC3LNsFsp5ejS1bzXEm,"Hard Dance, Happy Hardcore, UK Hardcore, Hardcore, Frenchcore",french,happy,1
1VEUIEtqPxBhp24cEsUbEM,Harder-Styles-Playlist by Abe & Bautz | Public,french,happy,1
2mesrGPFUmTJVoA3qbIxsf,Fckg frenchie b×y,french,happy,1
7Cb76uiNg23jQTe5DscMaw,Happy French,french,happy,1
6AENVqgDAWz5sdWlnLLOgq,HARD,french,happy,1
5HLP8jCsgctxM1860qnH5s,HAPPY 90 FRENCH RAP,french,happy,1
0leYOufJh0A2nM49Wz3l1V,Happy French Classics,french,happy,1
3dK5gFSbojrLvplLVI28nR,Happy French Pop,french,happy,1
6U0c92kZxUs4on0AtCR6S0,French happy birthday,french,happy,1
4rh7qAVaDTenrNTbHgYL3q,Happy Spanish Music,spanish,happy,1
4apV2R5PSQYVR0Lzitctm0,Happy Spanish Guitar,spanish,happy,1
5dv6Bfet289oPtAvGOGklX,spanish indie/alt songs,spanish,happy,1
0iOBCz9ndNbIUMCjhqcDaa,Happy Spanish Songs🌈💃- España mola,spanish,happy,1
3Taq6rQzlA1hJ0gOIJNeHj,Spanish guitar/ happy,spanish,happy,1
5ox4uHSDbu0g5S09Qdi9mn,Mexican/Spanish love songz💔,spanish,happy,1
6eq8qIaVVdyTGaARdocaqH,Happy and Motivating Songs,spanish,happy,1
6W3g0XogxDSkRi6mS537Ei,Ando todo Happy in spanish,spanish,happy,1
5g3uSh687C5JgK7VVlC2Gw,Happy Birthday in Spanish – Party-Poppas,spanish,happy,1
1DVTSWBz55Nch659UjgJCx,Spanish happy,spanish,happy,1
04L4sKGjCShTVhRMEdn6EH,Happy Songs (Spanish),spanish,happy,1
7ImVO1HEBO7Ys4epiBZeUM,happy spanish,spanish,happy,1
0JUJ4lnIifQ09E899E39Wt,Spanish happy,spanish,happy,1
5P5iPWwheXOkCXqkC6rMpM,Happy Instrumental - Classical & Jazz 2021,spanish,happy,1
0o5WebupXXm6dINyJCtLNl,Happy Spanish,spanish,happy,1
4XPNKHnqyChy2lBlgEwhKU,Happy spanish,spanish,happy,1
5ERPMnQqf0679jExHU7Qhl,Happy Spanish ,spanish,happy,1
4N7wRlsBoW5MEyFLiIEQ0N,Spanish happy,spanish,happy,1
5upTpimsncjAPNgQsiPP6B,Happy Spanish music,spanish,happy,1
01trFR7QSJLLUOtKZQNNpg,Spanish happy🐚,spanish,happy,1
55HKpX6x9GRy34mFRHffYP,Happy playlist in Spanish😊,spanish,happy,1
3V5xpUTF1ZH1zP0BPPKIYA,My Spanish Playlist,spanish,happy,1
7KgPB283BtnHdlgvXG2LZa,Happy in Spanish,spanish,happy,1
1Y9ccDzFpd2W3PO1Erb4hP,Happy Spanish ,spanish,happy,1
5WxTSyMzYbwUfxDo2yrM4W,Happy Favs spanish✨,spanish,happy,1
3YTygrlRfIPqyZoDndAGrb,HAPPY SPANISH,spanish,happy,1
0FRd7QUd15mMEtlRVXUz8V,happy spanish 🙂,spanish,happy,1
4GpBi1oe0tuB6GIJSWpB5T,Spanish happy,spanish,happy,1
17RXntO37mloVGvUxu6IoX,Happy Spanish🌴,spanish,happy,1
44LYzEXhXmKqTcsXj8ulUb,Happy Spanish songs,spanish,happy,1
7xajO1OZKF9kCuwILeyVsT,Happy Spanish ,spanish,happy,1
6VlprQesJ9mWfL3EbrZ0Gt,Baby Spanish Happy,spanish,happy,1
46J0T4lbCqLRRlU0ULZYSg,Spanish 4 Feeling Happy,spanish,happy,1
6kcQgK233GA2vx9qtjdjso,Happy in Spanish,spanish,happy,1
4CYOxmuSg2UZfLyw392bda,when i was happy but in spanish,spanish,happy,1
4u2s0PPEyZRFp398FJBFBT,Happy twin Spanish ,spanish,happy,1
4XNrZ60jWM5nOKI8rZOxmu,happy in spanish,spanish,happy,1
0mvozaV5oVJWbae71vAbox,Happy spanish,spanish,happy,1
7BYaMz1og2kn6vPTfoNkqB,Happy birthday songs/spanish,spanish,happy,1
4akyaHWdFs00p4Rvv3QDtD,Happy Spanish,spanish,happy,1
1MmhQntsEjpaOXjMNh4Y5Q,Spanish happy moods,spanish,happy,1
0YjnWfUmsgOfvVEkN6U6dw,Tranki Spanish,spanish,happy,1
0XvUppfAKXNCnxXdMKQGei,Happy spanish songs x any moment,spanish,happy,1
7lXf4raf2c7AJQVhoqRIfY,Buddha Bowl,spanish,happy,1
5EoqVtICwRar9NkWhMiz4C,Happy spanish🤷🏽‍♀️,spanish,happy,1
3BsD2hHNXgDFCPhMY5bKfV,Happy Spanish,spanish,happy,1
6NQ3IkJxVcSobtw7hqMwtR,Happy Classical Music 2021,spanish,happy,1
2uHCDUvHPvcpi2su4HTuEz,happy beats,spanish,happy,1
3xf8Srr3dBxTXABzL6Q7Q2,Spanish Happy,spanish,happy,1
7a49oA8QDe0uCq5EFZNwKi,Spanish happy cumbia music ,spanish,happy,1
16JGZG9gKRs6jtbz2kb80b,Energetic songs hindi,english,energetic,1
37i9dQZF1DWT6anPZiHuxz,Energetic Run,english,energetic,1
2lmcuXNkjYOoQeXvwqvvFT,energetic songs,english,energetic,1
0cPml2JyfLlU9o3gKmVY1E,Energetic Birthday - Mixed,english,energetic,1
61HtPhUmp6qNVaAq8wcOQs,Kpop Workout/Energetic Playlist💪🎵,english,energetic,1
6sQIbEcuzwcuYCxeNlTgbM,Energetic Morning,english,energetic,1
3yaM8CzbmTlX7PvxtEjQ4c,Energetic Tamil Songs 🔥,english,energetic,1
0V32mTwWBzo6rNIk21owsY,Energetic Focus,english,energetic,1
0n3JlcFl9cyHyoIuBKCNrT,Energetic LoFi,english,energetic,1
0h71cMDjVn4MAQBCYR0LYW,Energetic study,english,energetic,1
2HXOvN34ub4v4yAVp164Jf,energetic kpop songs for you to wake the fk up ,english,energetic,1
38PoCVRTELMdLWdsSGPSYd,Energetic classical,english,energetic,1
7o0F1zBcjGD2GtqfAO23qk,Energetic kpop songs to dance to🙌🏻,english,energetic,1
3mSm688yR6UeaAJNf93Ydr,Energetic Bollywood Songs,english,energetic,1
3WYmyXrEqRL1UnV3ep13ie,ENERGETIC english songs,english,energetic,1
5fUCLyy4z8Jh9Rgso1W56T,Energetic Piano,english,energetic,1
1qPT8bx1HvBRrwINZOBlVm,Mantras limpieza y equilibrio energético.,english,energetic,1
1jQTrxaH0hdMBDaFp4RC2u,Energetic Run 170-175,english,energetic,1
5f70wYTESJhUSCzIPIExKs,adidas | Energetic Run,english,energetic,1
4hckm1aSpJtD9CebeTweAB,Energetic Jazz,english,energetic,1
3usEmJIFWmdLZb9WMbbbA9,Energetic Pop,english,energetic,1
0Q6jAuDvvof4C0LpXF8onM,"Energetic EDM | Sports Motivation 2021 - EDM Workout Mix Ft. Tiesto, Dash Berlin...",english,energetic,1
0AxwvkN2xXBxbWf0julmF0,Energetic Hindi songs,english,energetic,1
4cLXULQJV3xdFaM6jymuk4,Limpieza Energetica,english,energetic,1
0LeTGq4XqpkYFDmtsIq0KE,Energetic Instrumental,english,energetic,1
4JsAKbWk4AoBcfpSs2afOM,✨Energetic Instrumental for Work or Study,english,energetic,1
37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,english,energetic,1
2Lk4DcAeqvaue002hw0rcb,limpeza energética,english,energetic,1
1al1fy8WHBRu7GsPHHhZuU,energetic running (160-165 BPM),english,energetic,1
7bMvqnAqJuuovuMfFGEA5f,Energetic Punjabi Songs,english,energetic,1
3hLfp1wCPOR7EjkCTYtORv,Energetic rap,english,energetic,1
4QDWboU5rwpDRXwYprwJf5,Energetic Rock,english,energetic,1
0n0uR37QyQd36z2vDrrutX,Energetic Rock Classics,english,energetic,1
1w4OqboDYZSVnN13XjJ2tF,Kpop Energetic Playlist,english,energetic,1
3uEzkz6Maxo4FFH0KPsJ6C,Energetic classical,english,energetic,1
1RdQFWz0D5wdisMmjeUZlR,Energetic Christian Songs,english,energetic,1
2KPAuqGk8YTerUr727w9SU,EnerGetica,english,energetic,1
03XGME1UlOSgvGrx1MjeWd,Energetic morning playlist,english,energetic,1
0Qbn49lRjDuKGY3w9bgNE6,Energetic Work Lofi & Pop ,english,energetic,1
3ISizVfJBPrGWgMqMTUir4,Energetic Country,english,energetic,1
332xc5853CtWyFub0byErd,musica energetica,english,energetic,1
3uiUtI1iCjAIEUlTcgSuob,Energetic worship,english,energetic,1
7HSb4M9s5hmqYmm63kTiHd,Energetic Gaming,english,energetic,1
23FDIswNlXGoXgmFsNlv5j,Energetic Pop Music💓🚀,english,energetic,1
5OE8VElV4yzIaEAKGefkDM,"Energetic Jazz etc. (Fusion, Funk, Piano, Electric)",english,energetic,1
3N5vi5ex512Xd9y4qIdiZ8,BTS energetic songs >:),english,energetic,1
04sjCX94iFX3eENxph6eIN,Energetic Pop Music Playlist ⚡,english,energetic,1
37i9dQZF1DX692WcMwL2yW,All-Nighter,english,energetic,1
6cZXnxBU4tTYnk2LOVGZl7,✨🏠💫 limpieza energética ,english,energetic,1
0fVbDNzSV3H4TpjvIofxBl,Japanese Hardcore Techno,japanese,energetic,1
3s1lcoN41cKKlLZFezjcSK,Japanese City Pop // Midnight Pretenders // ジェイポップ,japanese,energetic,1
6SMpK6dj966MTshAkLVYxp,Energetic Japanese songs,japanese,energetic,1
0KICekFY3a37gpB106Idwg,𝐃𝐚𝐢𝐥𝐲 𝐉𝐚𝐩𝐚𝐧𝐞𝐬𝐞 [𝐃𝐨𝐬𝐞].,japanese,energetic,1
0X1JO0tZUFjVWgCg8gKPSL,Japanese Energetic Playlist,japanese,energetic,1
1zCohox8W8pxfErMBnSdIf,Energetic Mellow,japanese,energetic,1
21jeHM8E1qMMbx546Qf1Ue,japanese cyberpunk,japanese,energetic,1
6yMCVP9PYq6cq17f5M9FiG,Japanese Pump,japanese,energetic,1
6Mcj9bwNcDhWCoEgTIa3j0,Asian Hype/Energetic,japanese,energetic,1
4Q84BiH8MF8iN0unZY7D8j,Energetic Japanese,japanese,energetic,1
6JX3Iryd8esQYX66jzqtms,japanese future funk/ディスコ/日本ファンクハウス,japanese,energetic,1
4MiHWiR7KMa9elosA8teKh,*Revised* Eternal internal but curved joy「 Japanese/Korean 」,japanese,energetic,1
2fl4l1ICXlxLI8AznZoNK3,"Japanese Scream, Metalcore, Visual Kei etc",japanese,energetic,1
5ELI8GnzKKC4lI49CtKxwm,Japanese Energetic,japanese,energetic,1
02lMyawxUk3TAtyTk217CM,Energetic Japanese,japanese,energetic,1
4dHveZ5dBw6IXKBSZo36nX,Energetic ANIME / LIVE-ACTION,japanese,energetic,1
6ZHtnb0f7JQ0dneVbEk6ot,"Future Funk : Japanese city pop remix & sampled ver, vaporboogie.",japanese,energetic,1
5NBg4Wspz9cKYGBTxCWeMl,Awesome Gaming Playlist (Always Updating 2021 +),japanese,energetic,1
54xUeNBDCASgv7tNhGQBhW,Energetic Japanese,japanese,energetic,1
6aBtkCHx2Oyt6EDUQ18SYL,日本,japanese,energetic,1
3auQkONGZLvHVBKoc1yCP7,Transportin',japanese,energetic,1
7KFMv7HjWGIGsJPBjm5rxt,Japanese Energetic Jazz,japanese,energetic,1
0VxyvCHM6jljud72P3ZLCI,JRPG BTM,japanese,energetic,1
0Xh6h2eZSG2xnUK9LzQIcp,MOOD Playlist (Downbeat & Mellow),japanese,energetic,1
5B38iQhoEBImEMLwTIDEQY,energetic fun background music for get-togethers,japanese,energetic,1
7INTqgWmHTdrfg6yeS2DAH,japanese energetic,japanese,energetic,1
08reAO8WXjMsXrat8nR9cm,The Iconic Showa Era Oldschool City Pop,japanese,energetic,1
5yy1mOIbjCVILdOw7oUwrg,groovy japanese jazz fusion,japanese,energetic,1
2YONYKabJcS2t6gTwChsgf,Upbeat J-Pop,japanese,energetic,1
2NhC2a1dfCqCkCqeWwbCGv,Reol,japanese,energetic,1
0RNhmASiqWMjraANWDD9zr,"""enerchjll"" smooth japanese vocals 🎌",japanese,energetic,1
3iRh18ecwhuKAbQ806m2pL,Good Morning! City Pop,japanese,energetic,1
7lttoQIk53FPaUU0xgMj37,j-chill,japanese,energetic,1
4tSk0v27n3WKJFGDvaQZV1,㋛TIKTOK SONGS㋛,japanese,energetic,1
5aGxt3KgX9mOLXWt716Xan,Bokujo Chikara,japanese,energetic,1
35dfxkweP0GJ556LCZiPU5,Co-Fusion Discography,japanese,energetic,1
2ap3FVFMuwYFBuOM1codHo,Nhạc Việt sôi động,vietnamese,energetic,1
0BHHnjhBwx02jwGIMLUZV5,Nhạc Việt sôi động,vietnamese,energetic,1
493k5qHR7hvpyzDIl32mPZ,Nhạc Việt  nghe là ghiền ,vietnamese,energetic,1
6PrVtejvjqS7Mimtf8fduO,Nhạc Việt sôi động,vietnamese,energetic,1
7LFLiJWdsUCcKZXU7uZEwn,NHẠC VIỆT SÔI ĐỘNG,vietnamese,energetic,1
0suJ5Nj0crad5tfsaerO55,Energetic Chinese,chinese,energetic,1
6Mcj9bwNcDhWCoEgTIa3j0,Asian Hype/Energetic,chinese,energetic,1
07QMDCUO5AdQGdjgXQkVkU,Chinese Songs,chinese,energetic,1
26llz1YgI3jmghCIMMSz93,Korean pop music energetic,chinese,energetic,1
4zXmp7OhvJ2hzFHx5PhVGN,hype!,chinese,energetic,1
7hmPbLM6z61ozbsCpTM8XW,Energetic meditation,india,energetic,1
62STsAGVHka0Z74rG7W9e6,Bollywood Workout,india,energetic,1
3iIkyiOXz7QjYTwYp5x5c2,indian hype ,india,energetic,1
7m1Qrq026MWE0duO5fnQj3,Indian energetic songs,india,energetic,1
2bc2eADxmKWan7S5apCz5T,Best Energetic Wake Up Indian Songs-2021,india,energetic,1
7r2qn0YsRs9X2Nr3ERckaK,Tamil and Telugu songs,india,energetic,1
0s5RKs4GuyCfFM05LO7bgx,Energetic Songs Indian and mixes,india,energetic,1
11Zk3tiMco0SwnS5Qdykx7,Mumbai (Bollywood),india,energetic,1
6UGCZMVlhp0iULajtXPZKk,Indian Chill DLL,india,energetic,1
4PsOQ57eZAAHeGAGWP8Yk0,MOOD Playlist (Downbeat & Mellow),india,energetic,1
2L6OletMHFfFb9tSCrNnzy,MOOD Playlist (Downbeat & Energetic),india,energetic,1
0AxwvkN2xXBxbWf0julmF0,Energetic Hindi songs,hindi,energetic,1
16JGZG9gKRs6jtbz2kb80b,Energetic songs hindi,hindi,energetic,1
0c03smvS793mRuT2mPtyVF,Party Hindi Bollywood Dance Drive Songs,hindi,energetic,1
2zVQX8QkJh6YKd3cYCT2go,Hindi Energetic hits,hindi,energetic,1
3ronIDhTiCxriHuat3nXRX,😁😁Energetic Hindi Songs😁😁,hindi,energetic,1
0y3QaAMFd1tAEgolZ9LyWj,Energetic - Hindi,hindi,energetic,1
2mqFb4y9r7YK6ZiUc3qpSj,Motivational Energetic songs Hindi-English,hindi,energetic,1
06tDVT5E1pNu7d3xQbJ2ZV,Hindi Energetic,hindi,energetic,1
2DhmNhGeyn0i3JPWaPQMld,HINDI ENERGETICS,hindi,energetic,1
3b8E1apcvK1TKLrSdaVr3d,Hindi energetic songs,hindi,energetic,1
3Yb82KP6kpJokRirOUoBHg,"Energetic bhajans-shiva tanda, aigiri nandini",hindi,energetic,1
3F1wHIuQQIsl27jXR5T5zN,Hindi motivational and energetic songs,hindi,energetic,1
29AC3oJWfa16WELFpd68e3,Hindi energetic songs ,hindi,energetic,1
50K4w3nUznCe8t1DwyMbnU,Energetic Hindi,hindi,energetic,1
1sBjY1EeBxmMgG19zPZa6C,Energetic Hindi (mostly),hindi,energetic,1
12A8zIMjSUlOMB9evwfjRl,Hindi Energetic,hindi,energetic,1
0SuKEqjyTJyGXKdg3Z07mb,Romantic Songs /brain boosters  / engergetic songs/fresh songs/hindi song ,hindi,energetic,1
7BrxUBJlQHv7s0rE5F37Qq,"Enerjetic, Rocking, Romantic and Fast hindi songs.",hindi,energetic,1
3abhyfn9zLZSMxIdz4iSqv,2Hindi energetic Songs,hindi,energetic,1
3wwXmBhf3HVGhLghg5weyY,Hindi-Energetic,hindi,energetic,1
7svZ5uma7i40cMUm4qvcB8,All in one,hindi,energetic,1
7tDB0lSdKTvdWC33Yad0S3,Hindi energetic,hindi,energetic,1
0yRpep8HQTC4ptXZC9IB39,Energetic Hindi Songs,hindi,energetic,1
5l76D9DmxepAzeUy9vbBqQ,Hindi energetic,hindi,energetic,1
3grEIajrTLO8R90ZBMNgkK,#chill ,hindi,energetic,1
6xRrDS4FHt39wnl8sQWTGM,Hindi Energetic Songs,hindi,energetic,1
5By5DCnnH4CZOKAQKgzgkU,Hindi - Energetic,hindi,energetic,1
0tiv5RzIzVrVVF3FxrWQ6d,Soothingly Energetic (Hindi) ,hindi,energetic,1
11Zk3tiMco0SwnS5Qdykx7,Mumbai (Bollywood),hindi,energetic,1
3owBQOfzS5Z6IdYvyESOjz,Hindi Energetic,hindi,energetic,1
2pIasuOJJOITKyNhBXsvAx,Energy-Giving Songs,hindi,energetic,1
7egz6TFcbiR32AftO4mmUY,Motivation (Hindi),hindi,energetic,1
0yvQU82JdM4ALhDGQQsand,Hindi Energetic,hindi,energetic,1
4iuOWPkMjMOJWW0wmJFiVs,Energetic hindi songs,hindi,energetic,1
3JpxEAd7EFgzLCRo8gF2w2,WORKOUT,hindi,energetic,1
4dDOAh1PWkj5ZdmpkdlzWf,Active Pills,hindi,energetic,1
7tQ4nUfCK24BMJ9h21AaxP,SurajYoga 60 Minute Vinyasa Mix 2,hindi,energetic,1
600HKtV2VEVowtQCh2rXLs,hindi songs i wasn't allowed to listen to as a kid,hindi,energetic,1
1SjEqiwbvm4wGzlewiDSjK,JOSH,hindi,energetic,1
0xA8ukLzlZ4pHs0w4JFFAu,Christian (Contemporary Praise),hindi,energetic,1
